Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Eşya_Durumu,Binanın_Yaşı,Isıtma_Tipi,Fiyat,Şehir,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Takas,Tapu_Durumu,Banyo_Sayısı
170,175.0,4,2.0,0,7.5,7,2850000.0,11,6,0,1,0,0,2.0
130,140.0,4,3.0,0,18.0,7,1830000.0,11,4,0,1,1,0,1.0
96,104.0,3,2.0,0,0.0,7,2000000.0,12,3,0,0,1,0,2.0
46,55.0,2,2.0,0,0.0,7,1575000.0,12,7,0,0,1,0,1.0
121,135.0,4,3.0,0,0.0,7,3632000.0,12,4,0,0,0,0,2.0
12,130.0,4,2.0,0,7.5,7,2900000.0,12,4,1,1,0,0,2.0
85,90.0,3,0.0,1,18.0,3,1850000.0,12,4,0,0,0,0,1.0
95,100.0,3,3.0,0,7.5,7,2700000.0,12,3,1,1,0,0,1.0
100,110.0,3,4.0,0,18.0,7,1610000.0,12,5,0,1,0,0,1.0
115,135.0,4,4.0,0,25.0,7,2490000.0,12,4,0,0,0,0,1.0
65,70.0,2,0.0,1,25.0,7,2300000.0,12,4,0,0,1,0,1.0
136,146.0,5,2.0,0,0.0,10,4250000.0,12,2,0,1,0,1,2.0
90,95.0,3,2.0,0,13.0,3,1475000.0,12,4,0,0,0,0,1.0
128,138.0,4,2.0,0,13.0,7,2300000.0,12,6,0,1,0,0,1.0
79,85.0,3,1.0,0,0.0,7,2550000.0,12,4,0,1,1,0,1.0
250,284.0,7,4.0,0,25.0,7,3650000.0,12,4,0,1,0,0,2.0
120,130.0,4,4.0,0,25.0,10,2200000.0,12,4,0,1,0,0,1.0
105,110.0,3,2.0,1,25.0,7,2600000.0,12,13,0,0,0,0,1.0
90,100.0,5,4.0,0,7.5,7,2980000.0,12,4,0,1,0,0,1.0
90,100.0,3,4.0,1,4.0,7,2750000.0,12,4,0,1,1,0,2.0
125,135.0,4,1.0,0,0.0,7,4000000.0,12,4,0,1,0,0,2.0
115,130.0,4,4.0,0,7.5,7,1990000.0,12,4,0,1,1,0,1.0
105,120.0,4,3.0,0,0.0,12,2350000.0,13,6,0,0,0,0,1.0
98,113.0,4,2.0,0,0.0,7,1525000.0,13,4,0,1,0,0,1.0
130,155.0,4,1.0,0,7.5,7,1360000.0,13,6,0,1,0,0,2.0
140,170.0,4,4.0,0,4.0,7,1975000.0,13,5,1,1,0,0,2.0
100,120.0,3,4.0,0,4.0,7,1480000.0,13,6,1,1,0,0,1.0
145,175.0,4,6.0,0,13.0,7,2275000.0,13,7,1,0,0,0,2.0
110,125.0,4,2.0,0,0.0,7,1625000.0,13,4,0,0,0,0,1.0
139,140.0,3,0.5,0,7.5,7,1210000.0,13,3,0,0,0,0,1.0
144,145.0,3,3.0,0,13.0,11,1205000.0,13,3,0,0,0,0,1.0
110,125.0,3,4.0,0,7.5,7,1290000.0,13,6,0,0,0,0,1.0
120,140.0,5,-3.0,0,0.0,12,2600000.0,13,5,0,1,0,0,2.0
85,100.0,3,5.0,0,7.5,7,1170000.0,13,8,0,1,0,0,1.0
140,170.0,4,6.0,0,7.5,7,1900000.0,13,8,1,1,0,0,2.0
400,426.0,3,0.0,0,25.0,11,2700000.0,13,2,1,1,1,0,4.0
75,90.0,3,0.5,0,0.0,7,1100000.0,13,4,0,1,0,0,1.0
38,50.0,2,0.5,0,0.0,7,975000.0,13,5,0,1,0,0,1.0
85,105.0,3,2.0,0,0.0,7,1650000.0,13,5,0,1,1,0,2.0
140,170.0,5,6.0,0,0.0,7,1950000.0,13,9,0,0,0,0,2.0
140,170.0,4,1.0,0,13.0,7,1545000.0,13,6,1,1,0,0,2.0
85,100.0,3,4.0,0,0.0,7,1345000.0,13,4,0,1,0,0,1.0
135,165.0,4,7.0,0,4.0,7,1175000.0,13,7,1,1,0,0,2.0
120,130.0,4,3.0,0,0.0,7,1700000.0,13,3,0,0,0,0,2.0
80,85.0,2,4.0,0,0.0,7,1350000.0,13,4,0,0,0,0,2.0
108,120.0,4,0.5,0,4.0,7,1350000.0,13,8,0,1,0,0,1.0
120,145.0,4,2.0,0,0.0,7,1570000.0,13,4,0,1,0,0,1.0
50,55.0,2,4.0,1,7.5,7,960000.0,13,6,0,1,0,0,1.0
140,165.0,4,6.0,0,2.0,7,1780000.0,13,6,1,1,0,0,2.0
140,165.0,4,4.0,0,2.0,7,1990000.0,13,6,1,1,0,0,2.0
140,165.0,4,3.0,0,2.0,7,1990000.0,13,6,1,1,0,0,2.0
130,150.0,4,3.0,0,0.0,7,1675000.0,13,3,0,1,0,0,1.0
134,155.0,4,2.0,0,13.0,7,1370000.0,13,4,0,1,0,0,1.0
140,160.0,4,1.0,0,18.0,7,1750000.0,13,5,0,0,1,0,1.0
38,48.0,2,0.5,0,0.0,7,925000.0,13,3,0,1,1,0,1.0
170,190.0,5,2.0,0,0.0,12,3650000.0,13,5,0,1,1,0,2.0
155,185.0,5,4.0,0,0.0,12,3850000.0,13,5,0,1,1,0,2.0
50,55.0,2,0.5,1,4.0,7,800000.0,13,6,1,1,0,0,1.0
170,185.0,4,6.0,0,7.5,7,1859000.0,13,7,0,0,0,0,2.0
135,165.0,4,1.0,0,1.0,7,1750000.0,13,4,1,1,0,0,2.0
70,80.0,2,1.0,0,7.5,7,810000.0,13,6,0,0,0,0,1.0
165,190.0,5,3.0,0,0.0,7,4150000.0,13,5,0,0,1,0,2.0
165,195.0,5,2.0,0,0.0,7,4000000.0,13,5,0,0,1,0,2.0
55,65.0,2,0.0,0,0.0,7,575000.0,13,4,0,0,0,0,1.0
135,165.0,4,5.0,0,1.0,7,1650000.0,13,5,1,1,0,0,2.0
135,150.0,4,5.0,0,3.0,7,2350000.0,13,6,0,0,0,0,2.0
140,160.0,5,3.0,0,0.0,12,2850000.0,13,6,0,1,0,0,2.0
140,160.0,5,4.0,0,0.0,12,3350000.0,13,5,0,1,0,0,2.0
140,160.0,5,2.0,0,0.0,12,3400000.0,13,5,0,1,0,0,2.0
90,100.0,3,3.0,0,0.0,7,1450000.0,13,3,0,1,0,0,2.0
185,210.0,5,2.0,0,7.5,7,2700000.0,13,11,0,0,0,0,2.0
65,75.0,2,3.0,0,7.5,7,950000.0,13,3,1,1,0,0,1.0
160,180.0,5,2.0,0,0.0,7,2790000.0,13,8,0,1,0,0,2.0
45,50.0,2,2.0,0,0.0,7,1195000.0,13,5,0,1,1,0,1.0
45,50.0,2,3.0,0,0.0,7,1275000.0,13,5,0,1,1,0,1.0
140,165.0,5,5.0,0,0.0,7,1750000.0,13,9,0,1,0,0,2.0
90,100.0,3,2.0,0,0.0,7,1600000.0,13,2,0,1,0,0,1.0
45,50.0,2,5.0,1,7.5,7,865000.0,13,5,1,0,0,0,1.0
45,50.0,2,1.0,1,7.5,7,850000.0,13,3,0,0,0,0,1.0
225,300.0,5,4.0,0,13.0,7,2100000.0,13,7,0,1,0,0,2.0
145,160.0,4,1.0,0,7.5,7,1375000.0,13,6,0,0,1,0,1.0
140,160.0,5,1.0,0,0.0,7,1750000.0,13,8,0,1,0,0,2.0
100,110.0,3,0.0,0,4.0,7,1300000.0,13,7,0,0,0,0,1.0
125,150.0,3,2.0,0,0.0,7,1545000.0,13,3,0,1,0,0,2.0
140,175.0,5,2.0,0,0.0,12,3150000.0,13,7,0,0,0,0,2.0
35,40.0,2,2.0,0,0.0,7,950000.0,13,4,0,0,1,0,1.0
80,100.0,3,2.0,1,7.5,6,1575000.0,13,9,0,1,0,0,1.0
200,240.0,5,1.0,0,13.0,11,2390000.0,13,2,0,1,0,0,2.0
140,160.0,4,4.0,0,4.0,7,1665000.0,13,7,0,0,0,0,1.0
120,135.0,4,3.0,0,13.0,7,1250000.0,13,5,0,0,0,0,1.0
145,165.0,4,1.0,0,3.0,7,1245000.0,13,6,1,1,0,0,2.0
148,175.0,5,5.0,0,0.0,7,1825000.0,13,9,0,1,0,0,2.0
90,105.0,3,3.0,0,0.0,7,1375000.0,13,3,0,1,0,0,2.0
75,90.0,3,0.5,0,0.0,7,950000.0,13,3,0,1,0,0,1.0
32,46.0,2,4.0,0,0.0,7,900000.0,13,4,0,1,0,0,1.0
140,160.0,5,2.0,0,0.0,12,2150000.0,13,6,0,1,0,0,2.0
50,60.0,2,3.0,1,7.5,7,915000.0,13,4,0,1,0,0,1.0
160,180.0,5,8.0,0,0.0,7,2699999.0,13,8,0,0,0,0,2.0
50,55.0,2,1.0,1,7.5,7,990000.0,13,4,0,0,0,0,1.0
150,160.0,4,1.0,0,13.0,7,1275000.0,13,5,1,0,0,0,1.0
160,180.0,5,2.0,0,0.0,12,2200000.0,13,10,0,1,0,0,2.0
85,95.0,3,2.0,1,0.0,7,1290000.0,13,5,0,0,0,0,1.0
130,140.0,4,8.0,0,0.0,7,1630000.0,13,9,0,0,0,0,2.0
105,118.0,4,3.0,0,0.0,12,2100000.0,13,4,0,1,0,0,2.0
50,55.0,2,4.0,0,7.5,7,520000.0,13,4,0,0,0,0,1.0
160,190.0,4,0.0,0,13.0,7,1520000.0,13,8,0,0,0,0,2.0
140,165.0,4,2.0,0,0.0,7,2245000.0,13,6,0,1,0,0,2.0
165,175.0,4,3.0,0,7.5,7,1500000.0,13,5,0,1,0,0,2.0
85,100.0,3,0.5,0,7.5,7,1000000.0,13,8,0,1,0,0,1.0
160,220.0,5,1.0,0,0.0,7,2600000.0,13,9,0,0,1,0,2.0
165,180.0,4,4.0,0,18.0,7,1700000.0,13,6,1,1,0,0,1.0
175,200.0,5,3.0,0,0.0,12,2950000.0,13,10,0,1,1,0,2.0
255,300.0,4,4.0,0,13.0,7,2000000.0,13,7,0,1,0,0,2.0
250,300.0,4,4.0,0,13.0,7,1750000.0,13,7,0,1,0,0,2.0
150,165.0,4,3.0,0,18.0,7,1550000.0,13,5,1,1,0,0,1.0
185,220.0,5,9.0,0,0.0,7,3000000.0,13,11,0,1,0,0,2.0
85,105.0,3,4.0,0,0.0,12,1950000.0,13,9,0,0,0,0,2.0
165,180.0,5,1.0,0,0.0,12,2050000.0,13,7,0,1,0,0,2.0
159,177.0,5,2.0,0,0.0,12,3600000.0,13,6,0,1,0,0,2.0
153,175.0,5,4.0,0,0.0,12,2020000.0,13,6,0,1,0,0,2.0
85,105.0,3,4.0,0,0.0,7,1800000.0,13,5,0,1,0,0,1.0
135,155.0,4,8.0,0,1.0,7,1650000.0,13,9,1,1,0,0,2.0
147,177.0,5,6.0,0,0.0,7,2050000.0,13,9,0,1,0,0,2.0
147,178.0,4,5.0,0,0.0,7,2625000.0,13,14,0,1,0,0,2.0
160,180.0,5,0.5,0,0.0,12,2300000.0,13,9,0,1,0,0,2.0
70,80.0,3,2.0,0,18.0,7,750000.0,14,4,0,0,0,1,1.0
135,149.0,4,5.0,0,0.0,7,1900000.0,14,6,0,0,0,0,2.0
128,140.0,4,3.0,0,7.5,7,1880000.0,14,5,0,0,1,0,1.0
100,110.0,4,2.0,0,25.0,7,950000.0,14,4,1,1,0,0,1.0
115,125.0,4,0.0,0,7.5,7,1350000.0,14,5,0,1,0,0,1.0
80,90.0,3,1.0,1,4.0,7,1600000.0,14,4,1,1,0,0,1.0
125,135.0,4,1.0,0,0.0,12,1475000.0,14,6,0,1,0,0,1.0
135,139.0,4,2.0,0,7.5,1,1850000.0,14,4,0,1,1,0,1.0
132,140.0,4,3.0,0,25.0,7,3300000.0,15,3,0,0,1,1,2.0
75,90.0,3,0.0,0,7.5,7,1300000.0,15,11,0,1,0,1,1.0
170,190.0,5,5.0,0,0.0,7,3100000.0,15,6,0,0,1,0,2.0
120,130.0,3,1.0,0,13.0,7,1650000.0,15,2,0,0,1,1,1.0
125,130.0,4,3.0,0,18.0,7,2200000.0,15,5,1,0,0,0,1.0
125,145.0,4,3.0,0,18.0,7,1750000.0,15,5,1,0,1,1,1.0
140,145.0,4,3.0,0,0.0,7,1750000.0,16,4,0,0,0,0,1.0
50,55.0,2,0.0,1,4.0,7,855000.0,17,5,0,1,1,0,1.0
130,145.0,4,0.5,0,0.0,7,1650000.0,17,5,0,1,1,0,1.0
80,100.0,3,4.0,0,0.0,7,1500000.0,17,6,0,1,1,0,1.0
90,110.0,3,2.0,0,7.5,7,1900000.0,18,4,0,0,0,0,1.0
258,292.0,6,1.0,1,0.0,7,14000000.0,18,2,0,1,1,0,3.0
65,75.0,3,3.0,1,7.5,7,2000000.0,18,5,1,0,0,0,1.0
45,55.0,2,4.0,0,2.0,9,1075000.0,18,4,1,1,0,0,1.0
135,155.0,5,3.0,0,0.0,7,4700000.0,18,4,0,1,0,0,2.0
110,125.0,4,3.0,0,3.0,7,3500000.0,18,4,0,1,0,0,1.0
110,115.0,4,0.5,0,7.5,7,2050000.0,18,5,1,1,0,0,1.0
70,75.0,1,2.0,0,1.0,7,1750000.0,18,4,0,0,0,0,1.0
90,110.0,3,1.0,0,4.0,7,2000000.0,18,4,1,1,0,0,1.0
130,155.0,4,2.0,0,4.0,7,3000000.0,18,4,1,1,0,0,2.0
85,88.0,3,0.0,0,25.0,7,800000.0,18,5,1,1,0,0,1.0
88,90.0,3,2.0,0,25.0,7,900000.0,18,5,1,1,0,0,1.0
140,165.0,5,4.0,0,0.0,7,2500000.0,18,4,0,1,1,0,2.0
85,98.0,3,0.0,0,4.0,10,1675000.0,18,5,0,1,0,1,1.0
130,145.0,4,4.0,0,7.5,7,2650000.0,18,5,0,0,0,0,2.0
50,60.0,2,1.0,0,0.0,7,1650000.0,18,3,0,0,1,0,1.0
110,130.0,4,4.0,0,7.5,7,2500000.0,18,5,0,0,0,1,1.0
125,135.0,4,1.0,1,7.5,7,2100000.0,18,5,0,0,0,1,1.0
160,197.0,5,1.0,0,0.0,7,5000000.0,18,3,0,0,0,0,2.0
55,60.0,2,5.0,0,0.0,7,1450000.0,18,5,0,0,0,0,1.0
86,90.0,3,2.0,0,0.0,7,1550000.0,18,5,0,1,0,0,1.0
75,87.0,3,5.0,0,7.5,7,2000000.0,18,5,0,1,0,0,1.0
85,95.0,3,2.0,1,1.0,7,2500000.0,18,3,0,1,1,0,1.0
159,160.0,4,2.0,0,25.0,7,2200000.0,18,5,0,1,1,0,1.0
90,91.0,3,2.0,0,25.0,7,825000.0,18,3,1,1,0,0,1.0
110,130.0,4,0.0,0,18.0,0,1650000.0,18,2,1,1,0,0,6.0
125,130.0,4,2.0,0,25.0,7,2235000.0,18,5,1,1,1,0,1.0
150,160.0,4,3.0,0,7.5,7,3100000.0,18,4,1,1,0,0,2.0
135,140.0,4,4.0,0,2.0,7,2300000.0,19,5,0,1,1,0,2.0
158,166.0,4,2.0,0,0.0,7,5750000.0,19,4,0,1,1,0,2.0
110,120.0,3,1.0,0,25.0,11,900000.0,19,1,0,1,0,1,1.0
50,60.0,2,0.0,0,0.0,7,1150000.0,19,4,0,1,0,0,1.0
160,170.0,5,1.0,0,25.0,7,7300000.0,19,1,0,0,0,1,1.0
109,110.0,3,1.0,1,7.5,11,4000000.0,19,2,0,0,1,1,1.0
135,140.0,2,1.0,0,4.0,7,1773000.0,19,4,0,0,1,0,2.0
65,67.0,2,2.0,1,2.0,7,1450000.0,19,3,1,1,0,0,1.0
135,150.0,2,4.0,1,4.0,5,2250000.0,19,5,0,0,0,0,2.0
58,60.0,2,0.5,0,2.0,6,1400000.0,19,3,0,0,1,0,1.0
90,110.0,3,3.0,0,25.0,7,1550000.0,19,4,0,1,0,0,1.0
55,65.0,2,0.5,1,1.0,7,1300000.0,19,4,0,1,0,0,1.0
100,3890.0,3,1.0,0,7.5,11,5800000.0,19,2,0,1,0,1,2.0
240,270.0,7,5.0,0,0.0,7,5800000.0,19,5,0,0,1,0,2.0
110,120.0,3,3.0,0,18.0,7,1850000.0,19,3,0,1,0,0,1.0
50,55.0,2,2.0,1,7.5,7,1150000.0,19,4,0,0,1,0,1.0
130,135.0,4,2.0,0,13.0,7,2800000.0,19,4,0,0,0,1,1.0
140,150.0,4,2.0,0,4.0,7,2100000.0,19,3,0,1,0,0,1.0
50,55.0,2,2.0,1,7.5,7,1200000.0,19,4,1,1,0,0,1.0
85,100.0,3,2.0,0,13.0,7,2800000.0,19,5,1,0,0,0,1.0
55,65.0,2,0.5,1,3.0,7,1100000.0,19,3,1,1,0,0,1.0
100,110.0,3,1.0,0,13.0,11,2000000.0,19,1,0,0,0,1,1.0
135,140.0,4,4.0,0,7.5,7,2700000.0,19,5,0,1,1,0,1.0
55,60.0,2,2.0,1,1.0,7,1350000.0,19,4,1,1,1,0,1.0
115,125.0,3,0.5,0,7.5,7,1850000.0,19,4,1,0,1,0,1.0
45,55.0,2,2.0,1,4.0,7,1150000.0,19,4,1,1,0,0,1.0
60,65.0,2,0.5,1,1.0,7,1300000.0,19,4,1,1,1,0,1.0
110,115.0,3,0.5,0,7.5,7,1850000.0,19,4,0,1,0,0,1.0
145,150.0,4,2.0,0,0.0,7,4500000.0,19,4,0,1,1,0,1.0
165,176.0,4,4.0,0,0.0,7,6000000.0,19,4,0,1,1,0,2.0
165,176.0,4,2.0,0,0.0,7,6000000.0,19,4,0,1,1,0,2.0
135,425.0,4,2.0,0,7.5,5,2000000.0,19,4,0,1,0,0,1.0
200,210.0,5,30.0,0,0.0,7,3500000.0,19,3,0,1,0,0,2.0
120,130.0,4,2.0,0,0.0,7,2250000.0,19,3,0,1,0,0,2.0
60,80.0,2,1.0,0,0.0,12,1650000.0,20,2,0,0,1,0,1.0
100,120.0,4,1.0,0,7.5,7,2085000.0,20,5,0,1,0,0,1.0
115,135.0,4,0.5,0,25.0,9,2550000.0,20,5,0,1,0,0,2.0
139,190.0,4,1.0,0,0.0,7,2850000.0,20,5,0,1,0,0,2.0
135,145.0,4,1.0,0,13.0,7,1890000.0,20,3,1,1,0,0,2.0
78,109.0,3,2.0,0,0.0,7,2075000.0,20,3,0,0,0,0,1.0
120,125.0,4,4.0,0,25.0,7,1950000.0,20,5,0,0,0,0,1.0
80,95.0,3,5.0,1,25.0,7,2670000.0,20,5,0,1,0,0,1.0
53,83.0,2,1.0,0,1.0,7,2300000.0,20,5,0,1,0,0,1.0
130,150.0,4,2.0,0,25.0,7,3100000.0,20,4,1,0,0,0,1.0
130,160.0,4,1.0,0,7.5,12,7150000.0,20,8,0,1,0,0,2.0
130,150.0,4,1.0,0,0.0,7,4300000.0,20,7,0,1,0,0,2.0
185,250.0,5,7.0,1,0.0,7,3750000.0,20,7,0,1,1,0,1.0
45,65.0,3,3.0,1,7.5,7,1265000.0,20,4,0,1,0,0,1.0
90,100.0,3,0.0,0,25.0,9,1250000.0,20,7,0,1,0,0,1.0
100,120.0,4,2.0,0,0.0,7,2500000.0,20,4,0,1,0,0,1.0
90,100.0,3,3.0,0,18.0,7,1790000.0,20,5,1,1,0,1,1.0
108,120.0,3,3.0,0,25.0,7,1100000.0,20,5,1,0,0,1,1.0
100,115.0,3,2.0,0,0.0,7,1830000.0,20,3,0,0,1,0,1.0
135,145.0,4,6.0,0,25.0,7,3300000.0,20,9,0,0,0,0,2.0
99,110.0,3,2.0,0,7.5,7,2750000.0,20,14,1,1,0,0,2.0
116,191.0,4,6.0,0,0.0,12,3190000.0,20,8,0,1,0,0,2.0
185,210.0,6,30.0,0,7.5,7,3400000.0,20,4,0,1,1,0,2.0
110,130.0,3,1.0,0,25.0,3,1535000.0,20,5,0,1,0,0,1.0
125,140.0,4,1.0,0,4.0,7,2385000.0,20,5,0,1,0,0,1.0
115,125.0,4,5.0,0,3.0,7,2700000.0,20,8,0,1,1,0,1.0
110,116.0,3,3.0,0,7.5,7,1830000.0,20,3,1,0,1,1,1.0
110,125.0,4,1.0,0,4.0,7,1695000.0,20,3,1,0,0,0,1.0
85,95.0,3,2.0,0,25.0,1,1260000.0,20,4,1,1,0,0,1.0
100,120.0,4,4.0,0,25.0,9,3160000.0,20,5,0,1,0,0,1.0
135,166.0,4,3.0,0,0.0,7,2850000.0,20,6,0,0,1,0,2.0
80,85.0,3,3.0,0,25.0,7,1190000.0,20,3,0,0,0,0,1.0
160,185.0,4,3.0,0,3.0,7,2345000.0,20,3,0,0,0,0,2.0
140,155.0,4,1.0,1,7.5,7,3750000.0,20,4,0,1,1,0,2.0
136,145.0,4,5.0,0,1.0,12,3475000.0,20,5,0,0,1,0,2.0
131,166.0,5,1.0,0,0.0,12,2695000.0,20,5,0,0,1,0,2.0
70,90.0,3,3.0,1,7.5,7,1600000.0,20,6,0,0,0,0,1.0
170,244.0,5,30.0,0,0.0,7,5450000.0,20,4,0,0,1,0,2.0
224,301.0,7,30.0,0,0.0,7,6850000.0,20,4,0,0,1,0,2.0
75,80.0,3,3.0,1,18.0,1,1100000.0,20,4,0,0,0,0,1.0
205,230.0,6,7.0,0,13.0,7,4200000.0,20,7,0,0,0,0,2.0
120,121.0,4,1.0,0,25.0,7,1650000.0,20,3,0,1,0,0,1.0
125,145.0,4,1.0,0,18.0,7,2850000.0,20,5,1,0,0,1,1.0
110,120.0,4,-3.0,0,25.0,11,3350000.0,20,3,0,1,0,0,1.0
124,136.0,4,4.0,0,0.0,7,3550000.0,20,5,0,1,1,0,2.0
180,220.0,5,2.0,0,0.0,12,4400000.0,20,3,0,1,0,0,2.0
115,135.0,3,-1.0,0,25.0,7,1250000.0,20,5,0,0,0,0,1.0
100,110.0,3,2.0,0,0.0,7,1500000.0,20,4,0,0,1,0,1.0
95,105.0,4,3.0,0,25.0,8,1899000.0,20,5,0,1,0,0,1.0
105,110.0,3,0.5,0,0.0,7,1840000.0,20,3,0,0,0,1,1.0
60,85.0,3,2.0,0,0.0,7,3200000.0,20,7,0,1,0,0,1.0
125,140.0,4,0.0,0,3.0,7,1750000.0,20,5,0,1,0,0,2.0
115,130.0,4,5.0,0,18.0,7,3370000.0,20,8,1,1,0,0,1.0
110,120.0,3,3.0,0,25.0,7,2098000.0,20,5,0,0,0,0,1.0
125,136.0,3,2.0,0,25.0,7,2300000.0,20,5,0,0,0,0,1.0
65,70.0,2,2.0,1,7.5,7,1329000.0,20,5,0,0,0,0,1.0
80,90.0,3,2.0,0,18.0,7,2750000.0,20,5,0,0,0,1,1.0
110,120.0,4,4.0,0,25.0,7,1425000.0,20,5,0,1,0,0,1.0
144,202.0,4,5.0,0,0.0,12,3990000.0,20,5,0,1,0,0,2.0
75,87.0,3,0.0,0,7.5,7,1330000.0,20,4,1,1,0,0,1.0
130,150.0,4,2.0,0,4.0,7,2590000.0,20,4,0,0,1,0,2.0
120,140.0,3,1.0,0,0.0,12,3650000.0,20,4,0,0,0,0,1.0
90,100.0,3,3.0,0,25.0,7,1150000.0,20,5,1,1,0,0,1.0
100,110.0,4,1.0,0,25.0,7,1360000.0,20,5,1,1,0,0,1.0
105,120.0,4,0.0,0,7.5,7,1850000.0,20,1,0,0,0,0,1.0
100,125.0,3,4.0,0,25.0,9,2650000.0,20,7,0,1,0,0,1.0
136,183.0,4,0.0,0,0.0,12,3750000.0,20,4,0,0,0,0,2.0
133,165.0,5,6.0,0,0.0,12,4800000.0,20,6,0,0,0,0,2.0
128,150.0,4,2.0,0,7.5,7,2550000.0,20,4,0,0,0,0,1.0
96,144.0,3,2.0,0,13.0,7,1830000.0,20,3,0,1,0,0,1.0
85,100.0,3,6.0,0,25.0,7,1125000.0,20,6,0,0,0,0,1.0
105,125.0,4,3.0,0,7.5,7,2650000.0,20,5,0,1,1,0,1.0
105,110.0,3,0.5,0,0.0,7,1840000.0,20,3,0,1,0,0,1.0
165,180.0,4,1.0,0,0.0,7,3150000.0,20,2,0,0,0,0,2.0
145,160.0,4,5.0,0,0.0,12,3250000.0,20,5,0,0,0,0,1.0
130,150.0,4,2.0,0,13.0,7,2600000.0,20,3,1,0,0,1,1.0
90,110.0,3,3.0,0,25.0,7,2350000.0,20,5,0,0,0,0,1.0
125,135.0,4,2.0,0,0.0,7,5200000.0,20,7,0,1,1,0,1.0
103,115.0,4,5.0,0,0.0,7,2250000.0,20,9,0,0,1,0,2.0
55,75.0,3,2.0,1,0.0,7,2475000.0,20,5,0,0,1,0,1.0
165,185.0,5,30.0,0,0.0,12,5350000.0,20,2,0,1,1,0,3.0
42,90.0,3,1.0,1,0.0,11,935000.0,20,2,0,0,0,0,1.0
140,145.0,4,4.0,0,25.0,7,1090000.0,20,4,0,1,0,0,1.0
85,90.0,3,0.5,0,7.5,7,1100000.0,20,5,1,1,0,0,1.0
90,100.0,3,1.0,0,7.5,7,2650000.0,20,3,0,1,1,0,1.0
105,115.0,4,-1.0,0,25.0,7,2100000.0,20,7,0,1,0,0,1.0
75,90.0,3,4.0,1,7.5,7,1459000.0,20,5,1,1,0,0,1.0
38,50.0,2,3.0,1,7.5,7,1500000.0,20,4,1,1,0,0,1.0
60,90.0,3,0.0,1,0.0,12,1850000.0,20,4,0,1,0,0,1.0
60,70.0,3,0.5,1,0.0,12,1750000.0,20,6,0,1,0,0,1.0
85,90.0,3,4.0,0,25.0,7,995000.0,20,4,0,1,0,0,1.0
65,72.0,3,3.0,1,25.0,7,1750000.0,20,6,0,0,0,0,1.0
120,145.0,4,4.0,0,7.5,7,3700000.0,20,5,0,1,0,0,2.0
50,60.0,2,2.0,0,0.0,7,2500000.0,20,6,0,0,0,0,1.0
135,165.0,4,3.0,0,0.0,12,4150000.0,20,5,0,1,0,0,2.0
90,115.0,3,2.0,0,0.0,7,2500000.0,20,5,0,0,0,0,1.0
97,115.0,5,3.0,0,0.0,7,2940000.0,20,4,0,0,0,0,2.0
95,125.0,3,2.0,0,0.0,7,2900000.0,20,6,0,0,0,0,1.0
55,75.0,2,5.0,1,7.5,9,1925000.0,20,8,1,1,0,0,1.0
41,62.0,2,3.0,1,1.0,12,2050000.0,20,5,1,1,0,0,1.0
105,125.0,4,2.0,0,3.0,7,3550000.0,20,5,1,1,0,0,2.0
80,105.0,3,2.0,0,3.0,12,2850000.0,20,5,1,1,0,0,2.0
135,150.0,4,3.0,0,25.0,7,3050000.0,20,5,0,1,0,0,1.0
120,135.0,5,4.0,0,25.0,7,2280000.0,20,4,0,0,1,0,1.0
105,135.0,4,4.0,1,25.0,7,1495000.0,20,4,1,0,1,0,1.0
80,90.0,3,2.0,0,0.0,7,1580000.0,20,3,0,0,0,0,1.0
165,180.0,5,1.0,0,0.0,7,2550000.0,20,5,0,0,1,0,2.0
145,160.0,4,5.0,0,25.0,7,2615000.0,20,6,0,0,0,0,1.0
90,100.0,3,4.0,0,7.5,7,1750000.0,20,4,1,1,0,0,1.0
75,85.0,3,4.0,0,7.5,12,1869000.0,20,5,0,1,0,0,1.0
90,110.0,3,0.0,0,7.5,7,1689000.0,20,5,1,1,0,0,1.0
70,80.0,3,2.0,0,7.5,7,1375000.0,20,5,1,1,0,0,1.0
130,140.0,5,30.0,0,7.5,7,2649000.0,20,4,1,1,0,0,2.0
65,75.0,3,2.0,1,7.5,7,1425000.0,20,5,1,1,0,0,1.0
55,65.0,3,1.0,1,7.5,7,1355000.0,20,5,1,1,0,0,1.0
50,65.0,2,3.0,0,0.0,12,1950000.0,20,4,0,0,1,0,1.0
135,180.0,4,3.0,0,0.0,12,5300000.0,20,10,0,0,1,0,2.0
200,240.0,6,30.0,0,4.0,7,6175000.0,20,10,0,1,0,0,3.0
75,85.0,3,1.0,0,0.0,7,2465000.0,20,3,0,1,0,0,1.0
50,60.0,3,3.0,1,0.0,12,2480000.0,20,4,0,1,0,0,1.0
60,70.0,3,0.0,1,4.0,7,1299000.0,20,4,1,1,0,0,1.0
125,135.0,4,2.0,0,18.0,7,3150000.0,20,7,0,0,0,0,1.0
165,180.0,4,2.0,0,0.0,7,3500000.0,20,2,0,0,0,0,2.0
80,85.0,3,3.0,0,25.0,7,1870000.0,20,5,1,1,0,0,1.0
65,75.0,3,1.0,1,7.5,7,1789000.0,20,5,0,1,0,0,1.0
