Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Eşya_Durumu,Binanın_Yaşı,Isıtma_Tipi,Fiyat,Şehir,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Takas,Tapu_Durumu,Banyo_Sayısı
105,125.0,4,2.0,0,13.0,0.0856887387611147,1245000.0,0.0706870001490238,2,0,0,0,1,1.0
40,50.0,2,1.0,0,0.0,0.0227509810739655,870000.0,0.0706870001490238,11,0,1,1,0,1.0
220,240.0,5,1.0,0,7.5,0.0397893795638567,5250000.0,0.0706870001490238,15,0,1,0,0,2.0
150,170.0,4,1.0,0,13.0,0.5912274601361085,2499000.0,0.0706870001490238,10,0,1,1,0,1.0
75,90.0,3,5.0,0,0.0,0.5912274601361085,1600000.0,0.0706870001490238,11,0,0,0,0,2.0
110,125.0,4,8.0,0,2.0,0.5912274601361085,3050000.0,0.0706870001490238,11,0,0,0,0,1.0
110,130.0,4,5.0,0,0.0,0.0856887387611147,1920000.0,0.0706870001490238,5,0,0,0,0,2.0
100,202.0,4,2.0,0,0.0,0.5912274601361085,4250000.0,0.0706870001490238,2,0,0,0,1,2.0
75,90.0,2,7.0,0,0.0,0.5912274601361085,1095000.0,0.0706870001490238,11,0,1,1,0,1.0
85,100.0,3,11.0,0,3.0,0.5912274601361085,1745000.0,0.0706870001490238,12,0,1,0,0,2.0
75,80.0,3,2.0,0,0.0,0.0227509810739655,1650000.0,0.0706870001490238,14,0,0,0,0,2.0
135,165.0,4,5.0,0,25.0,0.0856887387611147,1995000.0,0.0706870001490238,7,0,1,0,0,1.0
115,120.0,4,2.0,0,13.0,0.0421240872286523,2950000.0,0.0706870001490238,2,0,1,0,0,2.0
40,50.0,2,8.0,1,3.0,0.5912274601361085,1435000.0,0.0706870001490238,10,1,0,1,0,1.0
140,240.0,3,2.0,0,25.0,0.0856887387611147,3750000.0,0.0706870001490238,2,1,1,1,0,1.0
90,120.0,3,1.0,0,0.0,0.0108290695941582,1850000.0,0.0706870001490238,10,0,1,1,0,1.0
85,110.0,4,3.0,0,7.5,0.0788336396602255,1325000.0,0.0706870001490238,6,0,0,0,0,1.0
140,160.0,4,3.0,0,25.0,0.0856887387611147,1665000.0,0.0706870001490238,7,0,1,0,0,1.0
155,175.0,4,1.0,0,18.0,0.5912274601361085,1795000.0,0.0706870001490238,8,0,1,0,0,1.0
82,105.0,3,2.0,0,0.0,0.5912274601361085,1850000.0,0.0706870001490238,13,1,1,0,0,2.0
150,170.0,4,5.0,0,25.0,0.5912274601361085,2599000.0,0.0706870001490238,12,0,1,0,0,1.0
85,110.0,3,5.0,0,0.0,0.0788336396602255,2250000.0,0.0706870001490238,9,0,1,0,0,1.0
100,120.0,4,0.5,0,0.0,0.5912274601361085,2200000.0,0.0706870001490238,10,0,1,0,0,1.0
130,150.0,4,2.0,0,13.0,0.5912274601361085,2690000.0,0.0706870001490238,10,1,1,0,0,1.0
125,155.0,4,2.0,0,7.5,0.5912274601361085,3750000.0,0.0706870001490238,10,0,1,0,0,2.0
155,185.0,4,5.0,0,25.0,0.0856887387611147,1690000.0,0.0706870001490238,9,0,0,1,0,1.0
148,180.0,5,1.0,0,0.0,0.5912274601361085,4100000.0,0.0706870001490238,8,0,1,0,0,2.0
95,105.0,3,2.0,0,25.0,0.0856887387611147,3450000.0,0.0706870001490238,3,0,1,0,0,1.0
115,130.0,4,3.0,0,0.0,0.5912274601361085,2700000.0,0.0706870001490238,9,0,1,1,0,2.0
266,300.0,4,2.0,0,18.0,0.0856887387611147,4750000.0,0.0706870001490238,1,0,1,1,1,1.0
150,165.0,4,3.0,0,18.0,0.5912274601361085,2290000.0,0.0706870001490238,10,0,1,1,0,1.0
75,90.0,3,2.0,0,4.0,0.0227509810739655,2550000.0,0.0706870001490238,10,1,0,0,0,1.0
95,120.0,3,2.0,0,3.0,0.0856887387611147,2949000.0,0.0706870001490238,9,0,1,0,0,1.0
130,150.0,4,2.0,0,25.0,0.0856887387611147,2349000.0,0.0706870001490238,5,0,1,0,0,1.0
90,100.0,3,9.0,0,4.0,0.0050171377477522,1960000.0,0.0706870001490238,14,0,0,0,0,1.0
170,230.0,5,4.0,0,7.5,0.5912274601361085,6750000.0,0.0706870001490238,15,0,1,0,0,2.0
220,250.0,5,14.0,0,25.0,0.0856887387611147,8450000.0,0.0706870001490238,15,0,0,0,0,3.0
40,65.0,2,0.5,0,4.0,0.5912274601361085,1195000.0,0.0706870001490238,6,0,1,0,0,1.0
160,200.0,4,7.0,0,13.0,0.5912274601361085,2290000.0,0.0706870001490238,11,0,0,0,0,1.0
95,115.0,3,2.0,0,7.5,0.5912274601361085,2050000.0,0.0706870001490238,2,0,0,0,0,2.0
230,300.0,5,4.0,0,7.5,0.5912274601361085,6750000.0,0.0706870001490238,3,0,1,0,0,2.0
108,180.0,3,2.0,0,13.0,0.0108290695941582,2950000.0,0.0706870001490238,3,0,1,0,1,2.0
140,160.0,4,3.0,0,7.5,0.0856887387611147,2530000.0,0.0706870001490238,5,0,1,0,0,1.0
100,125.0,3,3.0,0,7.5,0.0856887387611147,1960000.0,0.0706870001490238,7,0,1,0,0,1.0
105,135.0,4,1.0,0,7.5,0.0856887387611147,1650000.0,0.0706870001490238,4,0,0,0,0,2.0
130,145.0,4,2.0,0,7.5,0.0856887387611147,2250000.0,0.0706870001490238,7,0,0,0,0,1.0
132,185.0,4,2.0,0,18.0,0.5912274601361085,3000000.0,0.0706870001490238,10,0,1,0,0,1.0
127,128.0,3,2.0,0,25.0,0.0421240872286523,3950000.0,0.0706870001490238,2,1,0,0,0,1.0
